Policy_ID,Make_name,Model_name,Manufacture_year,Body_type_name,Policyholder_dob,City,gender,nationality,Discount,Price,Date,channel,Converted
P63867022,KIA,CERATO,2015,SEDAN,7/20/1988,الدمام,Male,Saudi Arabia        ,0,1391.49,1/21/2025 2:02,App,1
P16183764,FORD,CROWN V.,2006,SEDAN,10/30/1998,المدينة المنورة,Male,Saudi Arabia        ,0,1250.95,6/28/2025 2:02,Website,0
P45596648,TOYOTA,COROLLA,2016,SEDAN,11/12/1968,الجوف,Male,Saudi Arabia        ,0,1839.09,4/5/2025 2:02,Website,0
P53028397,MG,5,2021,SEDAN,9/15/1995,جدة,Female,Saudi Arabia        ,0,1150.18,2/12/2025 2:02,App,0
P58874255,TOYOTA,YARIS,2015,SEDAN,11/5/1990,جدة,Female,Saudi Arabia        ,129.24,1163.13,6/26/2025 2:02,App,0
P45087371,TOYOTA,HILUX GLX,2016,PICKUP,5/19/1969,الطائف,Male,Saudi Arabia        ,0,859.47,4/12/2025 2:02,Website,0
P82047142,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,745.35,4/14/2025 2:02,App,0
P77985645,TOYOTA,YARIS,2016,SEDAN,2/27/2003,خميس مشيط,Male,Saudi Arabia        ,0,3161.6,4/2/2025 2:03,App,0
P23999865,TOYOTA,CAMRY,2006,SEDAN,6/29/1976,الطائف,Male,Saudi Arabia        ,0,859.28,4/1/2025 2:03,App,0
P27759213,HYUNDAI,SONATA,2017,SEDAN,4/2/2000,مكة المكرمة,Female,Saudi Arabia        ,0,1769.9,2/20/2025 2:03,App,0
P68515871,HYUNDAI,ELANTRA,2014,SEDAN,4/4/1995,حائل,Male,Saudi Arabia        ,0,1436.56,5/28/2025 2:03,App,0
P24991282,TOYOTA,YARIS,2015,SEDAN,10/5/1967,بريده,Female,Saudi Arabia        ,0,1185.2,2/15/2025 2:04,App,0
P65565782,TOYOTA,COROLLA,2013,SEDAN,1/1/1985,الرياض,Male,Albania             ,0,1478.52,3/3/2025 2:04,Agent,0
P94598068,HYUNDAI,ACCENT,2013,SEDAN,1/11/2004,الوجه,Male,Saudi Arabia        ,0,1966.57,3/23/2025 2:04,Website,0
P94253311,TOYOTA,CAMRY,2013,SEDAN,1/6/1993,جازان,Male,Saudi Arabia        ,0,1642.69,5/5/2025 2:04,App,0
P38908977,TOYOTA,PRADO,2015,JEEP,5/5/1990,بريده,Female,Saudi Arabia        ,0,1091.93,5/28/2025 2:04,App,0
P90945616,HYUNDAI,SONATA,2016,SEDAN,12/7/1995,المدينة المنورة,Male,Saudi Arabia        ,0,1440.65,6/14/2025 2:04,App,0
P97769602,NISSAN,SUNNY,2016,SEDAN,8/3/1989,جدة,Male,Saudi Arabia        ,0,909.04,5/20/2025 2:04,App,0
P78893964,MG,360,2019,SEDAN,5/24/1975,جدة,Male,Saudi Arabia        ,0,1220.83,4/28/2025 2:04,Agent,0
P93334079,HYUNDAI,SONATA,2017,SEDAN,5/11/1988,المدينة المنورة,Male,Albania             ,0,1644.68,3/9/2025 2:04,App,0
P11130082,CHRYSLER,SEDAN,2021,SEDAN,3/2/2002,الخفجي,Male,Saudi Arabia        ,0,1484.76,2/25/2025 2:05,App,0
P33317341,CHEVROLET,TAHOE,2017,SUV,9/4/1975,الرياض,Male,Saudi Arabia        ,1252.42,1252.42,4/2/2025 2:05,Website,0
P71686533,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,840.63,4/13/2025 2:05,Website,0
P16910931,CHRYSLER,SEDAN,2021,SEDAN,3/2/2002,الخفجي,Male,Saudi Arabia        ,164.97,1484.76,1/9/2025 2:05,App,0
P57450062,KIA,CARNIVAL,2007,SUV,1/13/1978,الرياض,Male,Saudi Arabia        ,0,1431.14,7/14/2025 2:06,App,0
P71306318,HYUNDAI,ELANTRA,2014,SEDAN,7/23/1990,مكة المكرمة,Male,United Nation,0,1355.66,3/4/2025 2:06,Website,0
P10259607,JEEP,COMPASS,2015,SUV,7/1/1969,الرياض,Male,France              ,0,987.35,4/15/2025 2:06,App,0
P88631687,HYUNDAI,TUCSON,2020,SUV,4/25/1982,الرياض,Male,Saudi Arabia        ,0,1409.8,2/6/2025 2:06,App,0
P75321637,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,745.35,1/3/2025 2:06,Website,1
P13182568,LEXUS,ES 250,2021,SEDAN,3/10/1994,الظهران,Male,Saudi Arabia        ,0,864.01,7/11/2025 2:06,App,0
P27149351,LEXUS,LS 400,2008,SEDAN,1/1/1980,جدة,Male,Egypt               ,594.74,892.12,5/24/2025 2:07,Website,1
P29498050,TOYOTA,CAMRY,2007,SEDAN,3/1/1987,الطائف,Female,Saudi Arabia        ,0,888.42,2/11/2025 2:07,Website,0
P77543698,JEEP,WRNGLER,2012,JEEP,12/15/1973,سيهات,Male,Saudi Arabia        ,0,1217.91,3/10/2025 2:07,App,0
P87979744,HYUNDAI,SONATA,2017,SEDAN,5/11/1988,المدينة المنورة,Male,Albania             ,0,1644.68,5/28/2025 2:07,App,0
P55483904,TOYOTA,CAMRY,2006,SEDAN,6/29/1976,الطائف,Male,Saudi Arabia        ,0,859.28,1/25/2025 2:08,Website,0
P50122766,TOYOTA,COROLLA,2016,SEDAN,9/13/1999,الوجه,Male,Saudi Arabia        ,0,1088.28,6/14/2025 2:08,Website,0
P87318680,HYUNDAI,i 40,2014,SEDAN,12/3/1967,جدة,Male,Saudi Arabia        ,0,1156.21,4/28/2025 2:08,Agent,0
P56863238,HYUNDAI,ELANTRA,2014,SEDAN,7/23/1990,مكة المكرمة,Male,United Nation,0,1355.66,1/21/2025 2:08,App,0
P95464250,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,745.35,5/11/2025 2:08,Website,0
P20190101,TOYOTA,AVALON,2014,SEDAN,3/31/1998,نجران,Male,Saudi Arabia        ,0,1697.09,4/11/2025 2:08,Agent,0
P96256051,VOLKSWAGEN,TOUAREG,2013,SUV,6/23/1975,الشنانة,Female,Saudi Arabia        ,98.91,890.23,6/11/2025 2:08,App,0
P12045678,TOYOTA,CAMRY,1999,SEDAN,4/25/1996,أبي عريش,Male,Saudi Arabia        ,0,1515.12,4/4/2025 2:08,Website,0
P11012208,TOYOTA,FJ CRUSER,2016,JEEP,3/24/1986,الخرج,Male,Saudi Arabia        ,0,1123.83,2/5/2025 2:08,App,0
P28444663,TOYOTA,G,1991,SEDAN,6/30/1981,المدينة المنورة,Male,Saudi Arabia        ,0,674.12,2/25/2025 2:09,App,0
P44676670,TOYOTA,LUCRUSER LX,2012,PICKUP,2/2/2005,المدينة المنورة,Female,Saudi Arabia        ,0,1874.88,4/23/2025 2:09,App,0
P39263830,TOYOTA,YARIS,2012,SEDAN,1/1/1987,صبياء,Male,Egypt               ,177.36,1596.25,1/14/2025 2:10,App,0
P70782016,TOYOTA,LCRUISER GX,2006,JEEP,9/24/1968,ينبع,Male,Saudi Arabia        ,0,1013.55,4/10/2025 2:10,App,0
P66235622,TOYOTA,CAMRY,2023,SEDAN,4/4/1994,حائل,Male,Saudi Arabia        ,0,885.28,4/6/2025 2:10,App,1
P18311024,DODGE,CHARGER SE,2020,SEDAN,9/29/1999,جدة,Male,Saudi Arabia        ,152.78,1375.03,4/1/2025 2:10,App,0
P71133823,TOYOTA,CRESEDA GL,1990,SEDAN,12/22/1992,حفر الباطن,Male,Saudi Arabia        ,0,750.9,1/8/2025 2:10,App,0
P40384876,TOYOTA,CAMRY,2016,SEDAN,5/27/1979,الجبيل,Male,Saudi Arabia        ,370.83,865.26,3/5/2025 2:10,Website,0
P36169111,HYUNDAI,SONATA,2017,SEDAN,5/11/1988,المدينة المنورة,Male,Albania             ,0,1682.49,6/8/2025 2:10,App,0
P18313179,TOYOTA,LCRUSER GXR,2016,SUV,10/26/1965,بقيق,Male,Saudi Arabia        ,0,826.46,7/13/2025 2:10,App,0
P42286199,TOYOTA,LUCRUSER LX,2012,PICKUP,10/17/2001,المدينة المنورة,Female,Saudi Arabia        ,0,1406.37,2/3/2025 2:10,App,0
P92772945,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,745.35,2/7/2025 2:11,Website,0
P28962704,TOYOTA,CAMRY,2001,SEDAN,9/9/2003,حائل,Male,Saudi Arabia        ,0,2120.04,4/7/2025 2:11,App,0
P31038820,JEEP,COMPASS,2015,SUV,7/1/1969,الرياض,Male,France              ,0,987.35,7/14/2025 2:11,App,0
P11451461,NISSAN,X - TRAIL,2015,SUV,5/7/1988,جدة,Male,Saudi Arabia        ,0,1034.15,3/22/2025 2:12,App,0
P13011563,HAVAL,H6,2020,SUV,2/6/1988,جدة,Male,Saudi Arabia        ,0,996.58,5/27/2025 2:12,App,0
P34959590,CHEVROLET,TAHOE,2023,SUV,7/31/1973,الرياض,Male,Saudi Arabia        ,0,1061.51,2/25/2025 2:12,App,0
P19408826,TOYOTA,CAMRY,2016,SEDAN,7/1/1994,الرياض,Male,Saudi Arabia        ,0,1325.84,3/28/2025 2:12,Website,0
P84085302,HYUNDAI,ACCENT,2017,SEDAN,9/5/1989,الرياض,Male,Yemen               ,0,3736.16,4/18/2025 2:12,Agent,0
P48066508,HYUNDAI,ACCENT,2020,SEDAN,3/25/1981,الرياض,Female,Saudi Arabia        ,0,1723.93,6/2/2025 2:12,Agent,1
P17916500,LEXUS,IS 350,2021,SEDAN,9/7/1998,مكة المكرمة,Male,Saudi Arabia        ,221.42,885.69,7/20/2025 2:12,Website,0
P94513258,KIA,CARNIVAL,2018,SUV,7/28/1978,الدمام,Male,Saudi Arabia        ,0,1070.08,2/1/2025 2:12,App,0
P50279616,HYUNDAI,ELANTRA,2012,SEDAN,11/25/1988,الرياض,Male,Egypt               ,266,2393.98,1/21/2025 2:12,App,0
P38123744,MG,5,2021,SEDAN,9/15/1995,جدة,Female,Saudi Arabia        ,0,1176.43,2/13/2025 2:13,Website,1
P73894184,HYUNDAI,ACCENT,2004,SEDAN,1/1/1984,الخرج,Male,Egypt               ,0,1776.21,6/22/2025 2:13,Website,0
P18352941,HYUNDAI,ELANTRA,2015,SEDAN,3/4/1999,الرياض,Male,Yemen               ,0,5011.88,4/10/2025 2:13,App,0
P44335344,HYUNDAI,SONATA,2017,SEDAN,4/2/2000,مكة المكرمة,Female,Saudi Arabia        ,196.66,1769.9,6/6/2025 2:13,App,0
P10396399,HYUNDAI,ACCENT,2019,SEDAN,12/30/2003,الجبيل,Male,Saudi Arabia        ,0,1526.12,6/10/2025 2:14,Agent,0
P34724223,FORD,CROWN V.,2011,SEDAN,7/22/1974,المدينة المنورة,Male,Saudi Arabia        ,0,978.27,2/1/2025 2:14,App,1
P99756143,TOYOTA,HILUX GLX,2006,PICKUP,6/7/2004,حائل,Male,Saudi Arabia        ,0,1956.92,3/4/2025 2:14,Agent,0
P67313332,CHRYSLER,300 C,2015,SEDAN,2/17/1991,الظهران,Male,Saudi Arabia        ,0,899.59,3/30/2025 2:14,Website,0
P43478751,TOYOTA,INNOVA,2014,SUV,11/19/1992,نجران,Male,Saudi Arabia        ,0,2266.08,5/13/2025 2:14,Website,0
